id,storeId,code,medicineName,genericName,medicineType,hsncode,company,,mrpPrice,saleprice,gst,availabilityQty,batchNumber,expiryDate,potency
1087,66682bdcd2a08931144c1cff,PHAR-C-412/,CLAVIDUR-457MG DDS SYP,AMOXICILLIN &CLAVULANATE POTASSIUM,SYRUP,,LUPIN PHARMA,,,,,,,,
1088,66682bdcd2a08931144c1cff,PHAR-C-413/,CONCOR AM - 5MG TABLET,,TABLET,,MERK,,,,,,,,
1089,66682bdcd2a08931144c1cff,PHAR-C-414/,COEVITENZ CAPSULES,,CAPSULE,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1090,66682bdcd2a08931144c1cff,PHAR-C-415/,CHERRYTONE-SYP 200ML,B-COMPLEX WITH VITAMIN C ZINK,SYRUP,,,,,,,,,,
1091,66682bdcd2a08931144c1cff,PHAR-C-416/,CENTRO -( DOUBLE LUMEN ),,DISPOSABLE,,ROM SONS,,,,,,,,
1092,66682bdcd2a08931144c1cff,PHAR-C-417/,CILAKAR - T TABLET,CILNIDIPINE,TABLET,,MICRO LAB,,,,,,,,
1093,66682bdcd2a08931144c1cff,PHAR-C-418/,CILNY-5MG TAB,CILNIDIPINE,TABLET,,INTAS MED,,,,,,,,
1094,66682bdcd2a08931144c1cff,PHAR-C-419/,CLINDATEC 600MG - 4ML AMP,CLINDAMYCIN HCL,INJECTION,,UNITED BIOTECH,,,,,,,,
1095,66682bdcd2a08931144c1cff,PHAR-C-420/,CARIPILL - TABLET,,TABLET,,MICRO LAB,,,,,,,,
1096,66682bdcd2a08931144c1cff,PHAR-C-421/,CANDID POWDER-50GM,CLOTRIMAZOLE,EXT.PREPRATION,,GLENMARK PHARMA,,,,,,,,
1097,66682bdcd2a08931144c1cff,PHAR-C-422/,CIPLAR-LA 20 TAB,PROPRANOLOL HCL LONG ACITING,TABLET,,CIPLA PHARMA,,,,,,,,
1098,66682bdcd2a08931144c1cff,PHAR-C-423/,CONJOINT CAPSULE,,CAPSULE,,MEDLEY,,,,,,,,
1099,66682bdcd2a08931144c1cff,PHAR-C-424/,CLARIMIN-500MG TABLET,CLARITHROMYCIN,TABLET,,UNITED BIOTECH,,,,,,,,
1100,66682bdcd2a08931144c1cff,PHAR-C-425/,CORIOSURGE XP-5000,,INJECTION,,INTAS MED,,,,,,,,
1101,66682bdcd2a08931144c1cff,PHAR-C-426/3004,CLINDATEC-300MG CAPSULES,CLINDAMYCIN HCL,CAPSULE,,UNITED BIOTECH,,,,,,,,
1102,66682bdcd2a08931144c1cff,PHAR-C-427/30004,CANDID-V GEL,CLOTRIMAZOLE,EXT.PREPRATION,,GLENMARK PHARMA,,,,,,,,
1103,66682bdcd2a08931144c1cff,PHAR-C-428/3004,CHERICOF-SF 100ML SYRUP,PHENYLEPHRINE HCL & CHLORPHENIRAMINE MALEATE,SYRUP,,RANBAXY,,,,,,,,
1104,66682bdcd2a08931144c1cff,PHAR-C-429/3004,CEPODEM-AZ TABLET,CEFPODOXIME & AZITHROMYCIN,TABLET,,RANBAXY,,,,,,,,
1105,66682bdcd2a08931144c1cff,PHAR-C-430/,Coronary Control Syringe 12 cc,,DISPOSABLE,,,,,,,,,,
1106,66682bdcd2a08931144c1cff,PHAR-C-431/,Camera Cord Cover,,DISPOSABLE,,,,,,,,,,
1107,66682bdcd2a08931144c1cff,PHAR-C-432/3004,CIDMUS 50MG TABLET,SACUBITRIL/VALSARTAN,TABLET,,LUPIN PHARMA,,,,,,,,
1108,66682bdcd2a08931144c1cff,PHAR-C-433/3004,CREMA GEL,DILTIAZEM HCL CONVENTIONAL,EXT.PREPRATION,,ABBOT PHARMA,,,,,,,,
1109,66682bdcd2a08931144c1cff,PHAR-C-434/3004,CEREBROLYCIN 10ML-AMPULE,CEREBROLYCIN,INJECTION,,EVER NEURO PHARMA,,,,,,,,
1110,66682bdcd2a08931144c1cff,PHAR-C-435/9018,CIRONA STANDARD CALF,,DISPOSABLE,,DEVON MEDICAL PRODUCT,,,,,,,,
1111,66682bdcd2a08931144c1cff,PHAR-C-436/3004,CYPON 200ML - SYRUP,"CYPROHEPTADINE,TRICHOLIN &SORBITOL",SYRUP,,GENO PHARMACEUTICALS,,,,,,,,
1112,66682bdcd2a08931144c1cff,PHAR-C-437/3004,CIDMUS 100MG - TABLET,SACUBITRIL/VALSARTAN,TABLET,,LUPIN PHARMA,,,,,,,,
1113,66682bdcd2a08931144c1cff,PHAR-C-438/9018,CIRONA STANDARD CALF (L),,DISPOSABLE,,,,,,,,,,
1114,66682bdcd2a08931144c1cff,PHAR-C-439/2106,COECORAL-TOTAL - CAPSULE,CORAL CALCIUM,TABLET,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1115,66682bdcd2a08931144c1cff,PHAR-C-440/2106,COERINGA - CAPSULE,moringa oleifera,CAPSULE,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1116,66682bdcd2a08931144c1cff,PHAR-C-441/9018,COMBIND EPIDURAL MINIPACK,,DISPOSABLE,,,,,,,,,,
1117,66682bdcd2a08931144c1cff,PHAR-C-442/3004,CAPRIN - 5000 INJECTION,HEPARIN SODIUM,INJECTION,,SAMARTH PHARMA,,,,,,,,
1118,66682bdcd2a08931144c1cff,PHAR-C-443/3004,COGNITRAC- L 10ML AMPULE,CEREBROLYCIN,INJECTION,,EMCURE,,,,,,,,
1119,66682bdcd2a08931144c1cff,PHAR-C-444/3004,CIPROJAB-100ML IV,CIPROFLOXACIN,I.V.FLUID,,,,,,,,,,
1120,66682bdcd2a08931144c1cff,PHAR-C-445/3004,COERINGA - 175ML SYRUP,moringa oleifera,SYRUP,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1121,66682bdcd2a08931144c1cff,PHAR-C-446/3004,CIDAL - 4.5GH VAIL,PIPERACILLIN&TAZOBACTAM,INJECTION,,NEON LAB LTD,,,,,,,,
1122,66682bdcd2a08931144c1cff,PHAR-C-447/,CONSIVAS ASP 10 CAP.,,CAPSULE,,EMCURE,,,,,,,,
1123,66682bdcd2a08931144c1cff,PHAR-C-448/,CONSIVAS GOLD 10 CAP.,,CAPSULE,,EMCURE,,,,,,,,
1124,66682bdcd2a08931144c1cff,PHAR-C-449/,CONSIVAS GOLD 20 CAP.,,CAPSULE,,EMCURE,,,,,,,,
1125,66682bdcd2a08931144c1cff,PHAR-C-450/3004,CIS-ARTACIL AMPULE,,INJECTION,,NEON LAB LTD,,,,,,,,
1126,66682bdcd2a08931144c1cff,PHAR-C-451/3004,CALPOL-650MG TABLET,PARACETAMOL,TABLET,,GLAXO SMITHKLIEN,,,,,,,,
1127,66682bdcd2a08931144c1cff,PHAR-C-452/3004,CHECKVIT TABLET,MULTIVITAMIN & MULTIMINERAL,TABLET,,ADIKAN HEALTHCARE,,,,,,,,
1128,66682bdcd2a08931144c1cff,PHAR-C-453/3004,CLOPITAB-CV GOLD 20MG CAPSULE,CLOPIDOGREL +ASPIRIN,CAPSULE,,LUPIN PHARMA,,,,,,,,
1129,66682bdcd2a08931144c1cff,PHAR-C-454/3004,CLARINEON-500 VAIL,CLARITHROMYCIN,INJECTION,,NEON LAB LTD,,,,,,,,
1130,66682bdcd2a08931144c1cff,PHAR-C-455/3004,COLATAGE PLUS,,TABLET,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1131,66682bdcd2a08931144c1cff,PHAR-C-456/3004,CLEAR-DEFENCE(SAVLON)-100ML,,EXT.PREPRATION,,,,,,,,,,
1132,66682bdcd2a08931144c1cff,PHAR-C-457/3004,CORABRAD-5 MG TABLET,IVABRADINE,TABLET,,MANKIIND,,,,,,,,
1133,66682bdcd2a08931144c1cff,PHAR-C-458/3004,COLIMISTA 1 MIU VAIL,COLISTIMETHANE SODIUM,INJECTION,,SAMARTH PHARMA,,,,,,,,
1134,66682bdcd2a08931144c1cff,PHAR-C-459/2106,COMPLININE-D TABLET,"L-METTHYLFOLATE CALCIUM, PYRIDOXAL 5- PHOSTATE & METHYCOBALAMIN",TABLET,,INDECHEMIE PHARMA,,,,,,,,
1135,66682bdcd2a08931144c1cff,PHAR-C-460/3004,CYRA-IT CAPSULE,RABEPRAZOLE,CAPSULE,,SYSTOPIC LABORATORIS,,,,,,,,
1136,66682bdcd2a08931144c1cff,PHAR-C-461/3004,CPINK TABLET,"FERROUS ASCORBATE,FOLICE & VITAMIN",TABLET,,CIPLA PHARMA,,,,,,,,
1137,66682bdcd2a08931144c1cff,PHAR-C-462/3004,CETANIL-M 50 MG TABLET,CILNIDIPINE&METOPROLOL,TABLET,,ALEMBIC MEDICARE,,,,,,,,
1138,66682bdcd2a08931144c1cff,PHAR-C-463/3004,CALKIND TABLET,CALCIUM CITRATE MAGNESIUM ZINK AND VITAMIN D3,TABLET,,LIFEKIND PHARMACEUTICALS PVT LTD,,,,,,,,
1139,66682bdcd2a08931144c1cff,PHAR-C-464/3004,COGNITRAC-60MG VAIL,CEREBROPROTEIN HYDROLYSATE,INJECTION,,EMCURE,,,,,,,,
1140,66682bdcd2a08931144c1cff,PHAR-C-465/3004,CIFAXINE-200 TABLET,CEFIXIME,TABLET,,ACUVENTIS LIFE SCIENCE,,,,,,,,
1141,66682bdcd2a08931144c1cff,PHAR-C-466/3004,C-TRI-T 500 TABLET,CEFUROXIME AXETIL,TABLET,,ZUVENTUS,,,,,,,,
1142,66682bdcd2a08931144c1cff,PHAR-C-467/3004,CLOHEX-ADS 200ML,CHLORHEXIDINE,EXT.PREPRATION,,DR. REDDY`S,,,,,,,,
1143,66682bdcd2a08931144c1cff,PHAR-C-468/30049099,CIPREMI-100MG VAIL,REMDESIVIR,INJECTION,,CIPLA PHARMA,,,,,,,,
1144,66682bdcd2a08931144c1cff,PHAR-C-469/3004,COVIFOR-100MG VAIL,REMDESIVIR,INJECTION,,HETERO HEARTHCARE,,,,,,,,
1145,66682bdcd2a08931144c1cff,PHAR-C-470/3004,COELONE-4 MG TABLET,METHYLPREDNISOLONE,TABLET,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1146,66682bdcd2a08931144c1cff,PHAR-C-471/3004,COELONE-8 MG TABLET,METHYLPREDNISOLONE,TABLET,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1147,66682bdcd2a08931144c1cff,PHAR-C-472/12106,CURECRAMP TABLT,CALCIUM CITRATE MAGNESIUM ZINK AND VITAMIN D3,TABLET,,CUREILL PHARMA PVT LTD,,,,,,,,
1148,66682bdcd2a08931144c1cff,PHAR-C-473/2106,CURE-FLORA CAPSULE,PRE&PROBIOTIC,CAPSULE,,CUREILL PHARMA PVT LTD,,,,,,,,
1149,66682bdcd2a08931144c1cff,PHAR-C-474/3004,CTD-12.5 MG TABLET,,TABLET,,IPCA,,,,,,,,
1150,66682bdcd2a08931144c1cff,PHAR-C-475/30043911,CARITEC-100 MG INJECTION,,INJECTION,,SUN PHARMA,,,,,,,,
1151,66682bdcd2a08931144c1cff,PHAR-C-476/3049079,CONCOR 5 MG TABLET,BISOPROLOL FUMARATE,TABLET,,MERK,,,,,,,,
1152,66682bdcd2a08931144c1cff,PHAR-C-477/30049079,CONCOR COR - 1.25 MG TABLET,BISOPROLOL FUMARATE,TABLET,,MERK,,,,,,,,
1153,66682bdcd2a08931144c1cff,PHAR-C-478/30049079,CONCOR COR - 2.5 MG TABLET,BISOPROLOL FUMARATE,TABLET,,MERK,,,,,,,,
1154,66682bdcd2a08931144c1cff,PHAR-C-479/3004,CELIN-ZINC TABLET,VITAMIN-C,TABLET,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1155,66682bdcd2a08931144c1cff,PHAR-C-480/3004,CEREBROGEN-60 MG VAIL,CEREBROPROTEIN HYDROLYSATE,INJECTION,,SAMARTH PHARMA,,,,,,,,
1156,66682bdcd2a08931144c1cff,PHAR-C-481/30049079,CLOPITAB-CV 20 MG CAPSULE,ATORVASTATIN,CAPSULE,,LUPIN PHARMA,,,,,,,,
1157,66682bdcd2a08931144c1cff,PHAR-C-482/9018,CERVICAL COLLAR (H) L,,MISCELLANEOUS,,DYNA,,,,,,,,
1158,66682bdcd2a08931144c1cff,PHAR-C-483/9018,CERVICAL COLLAR (H) XL,,MISCELLANEOUS,,DYNA,,,,,,,,
1159,66682bdcd2a08931144c1cff,PHAR-C-484/30045039,COECORAL MAX - CAPSULE,"CALCIUM, VITAMIN D3 & MINARALS",CAPSULE,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1160,66682bdcd2a08931144c1cff,PHAR-C-485/30049099,COE HB - XT TABLET,FERROUS ASCORBATE & FOLIC ACID,TABLET,,KOYE PHARMACEUTICAL PVT LTD,,,,,,,,
1161,66682bdcd2a08931144c1cff,PHAR-C-486/3004,CALCIROL-XT TABLET,CALCIUM & VITAMIN D3,TABLET,,CADILA LTD,,,,,,,,
1162,66682bdcd2a08931144c1cff,PHAR-C-487/3004,CYTOGARD OD-60 CAPSULES,TRIMETAZIDINE,CAPSULE,,ABBOT PHARMA,,,,,,,,
1163,66682bdcd2a08931144c1cff,PHAR-C-489/30049079,CONCOR-AM 2.5 MG TABLET,BISOPROLOL FUMARATE&AMLODIPINE,TABLET,,MERK,,,,,,,,
1164,66682bdcd2a08931144c1cff,PHAR-C-490/300490,CALPOL- T TABLET,TRAMADOL HCL & ACETAMINOPHEN,TABLET,,GLAXO SMITHKLIEN,,,,,,,,
1165,66682bdcd2a08931144c1cff,PHAR-C-491/33061090,CLOHEX- HEAL 150 ML,,EXT.PREPRATION,,CELON LAB,,,,,,,,
1166,66682bdcd2a08931144c1cff,PHAR-C-492/3004,CLAMIN - 4 ML INJECTION,CLINDAMYCIN&CLOTIMAZOLE,INJECTION,,NEON LAB LTD,,,,,,,,
1167,66682bdcd2a08931144c1cff,PHAR-C-493/300490,CILACAR TC - 6.25 MG TABLET,CILNIDIPINE&TELMISARTAN,TABLET,,J.B.CHEMICALS,,,,,,,,
1168,66682bdcd2a08931144c1cff,PHAR-C-494/300490,CILACAR - TM 50 MG TABLET,CILNIDIPINE&METOPROLOL,TABLET,,J.B.CHEMICALS,,,,,,,,
1169,66682bdcd2a08931144c1cff,PHAR-D-001/,DALACIN C CAP 150MG,,CAPSULE,,,,,,,,,,
1170,66682bdcd2a08931144c1cff,PHAR-D-002/,DAROLAC,,CAPSULE,,,,,,,,,,
1171,66682bdcd2a08931144c1cff,PHAR-D-003/,DILANTIN 100 CAP.,,CAPSULE,,,,,,,,,,
1172,66682bdcd2a08931144c1cff,PHAR-D-004/,DUTALFA,,CAPSULE,,,,,,,,,,
1173,66682bdcd2a08931144c1cff,PHAR-D-005/,DUTAS,,CAPSULE,,,,,,,,,,
1174,66682bdcd2a08931144c1cff,PHAR-D-006/,DUTAS T,,CAPSULE,,,,,,,,,,
1175,66682bdcd2a08931144c1cff,PHAR-D-007/,DYCERIN GM CAP,,CAPSULE,,,,,,,,,,
1176,66682bdcd2a08931144c1cff,PHAR-D-008/,DYNAPRES 0.4MG,,CAPSULE,,,,,,,,,,
1177,66682bdcd2a08931144c1cff,PHAR-D-009/,DIALYSAL GFS 1.6,,DISPOSABLE,,,,,,,,,,
1178,66682bdcd2a08931144c1cff,PHAR-D-010/,NEO PRESS(PRESSURE MONITORING LINE),,DISPOSABLE,,,,,,,,,,
1179,66682bdcd2a08931144c1cff,PHAR-D-011/,DIALYZER 1.2,,DISPOSABLE,,,,,,,,,,
1180,66682bdcd2a08931144c1cff,PHAR-D-012/,DIALYZER 1.3,,DISPOSABLE,,,,,,,,,,
1181,66682bdcd2a08931144c1cff,PHAR-D-013/,DIALYZER 6L,,DISPOSABLE,,,,,,,,,,
1182,66682bdcd2a08931144c1cff,PHAR-D-014/,DIALYZER F-3,,DISPOSABLE,,,,,,,,,,
1183,66682bdcd2a08931144c1cff,PHAR-D-015/,DIALYZER(F4),,DISPOSABLE,,,,,,,,,,
1184,66682bdcd2a08931144c1cff,PHAR-D-016/,DIALYZER 1.5,,DISPOSABLE,,,,,,,,,,
1185,66682bdcd2a08931144c1cff,PHAR-D-017/,DIALYZER F-6,,DISPOSABLE,,,,,,,,,,
1186,66682bdcd2a08931144c1cff,PHAR-D-018/,DISPOVAN 10ML,,DISPOSABLE,,,,,,,,,,
1187,66682bdcd2a08931144c1cff,PHAR-D-019/,DISPOVAN 20ML,,DISPOSABLE,,,,,,,,,,
1188,66682bdcd2a08931144c1cff,PHAR-D-020/,DISPOVAN 2ML,,DISPOSABLE,,,,,,,,,,
1189,66682bdcd2a08931144c1cff,PHAR-D-021/,DISPOVAN 3ML,,DISPOSABLE,,,,,,,,,,
1190,66682bdcd2a08931144c1cff,PHAR-D-022/,DISPOVAN 50ML,,DISPOSABLE,,,,,,,,,,
1191,66682bdcd2a08931144c1cff,PHAR-D-023/,DISPOVAN 5ML,,DISPOSABLE,,,,,,,,,,
1192,66682bdcd2a08931144c1cff,PHAR-D-024/,DUOLIN INHALER,,INHALER,,,,,,,,,,
1193,66682bdcd2a08931144c1cff,PHAR-D-025/,DUONASE INHALER,,INHALER,,,,,,,,,,
1194,66682bdcd2a08931144c1cff,PHAR-D-026/,DEPEZAR CATH(FLETUS TUBE),,MISCELLANEOUS,,,,,,,,,,
1195,66682bdcd2a08931144c1cff,PHAR-D-027/,DIASTIX 25STRIPS,,MISCELLANEOUS,,,,,,,,,,
1196,66682bdcd2a08931144c1cff,PHAR-D-028/,DIET CF 200GM,,NUTRITIONAL SUPP,,,,,,,,,,
1197,66682bdcd2a08931144c1cff,PHAR-D-029/,D-PROTIN 200GM,,NUTRITIONAL SUPP,,,,,,,,,,
1198,66682bdcd2a08931144c1cff,PHAR-D-030/,D-PROTIN 400GM,,NUTRITIONAL SUPP,,,,,,,,,,
1199,66682bdcd2a08931144c1cff,PHAR-D-032/,DEPLATT- CV 20MG CAPSULE,CLOPIDOGREL,CAPSULE,,TORRENT PHARMA,,,,,,,,
1200,66682bdcd2a08931144c1cff,PHAR-D-033/,DUOLIN RES.,,RESPULES,,CIPLA PHARMA,,,,,,,,
1201,66682bdcd2a08931144c1cff,PHAR-D-034/,DUOLIN R/C,,ROTOCAP,,CIPLA PHARMA,,,,,,,,
1202,66682bdcd2a08931144c1cff,PHAR-D-035/,DUOMATE,,ROTOCAP,,,,,,,,,,
1203,66682bdcd2a08931144c1cff,PHAR-D-036/,DAROLAC SACHET,,SACHET,,,,,,,,,,
1204,66682bdcd2a08931144c1cff,PHAR-D-037/,D-RISE SACHET 1G,,SACHET,,,,,,,,,,
1205,66682bdcd2a08931144c1cff,PHAR-D-038/,DECOLIC 30ML,,SYRUP,,,,,,,,,,
1206,66682bdcd2a08931144c1cff,PHAR-D-039/,DEPENDAL-M 60ML,,SYRUP,,,,,,,,,,
1207,66682bdcd2a08931144c1cff,PHAR-D-040/,DERIPHYLLIN 100ML,,SYRUP,,,,,,,,,,
1208,66682bdcd2a08931144c1cff,PHAR-D-041/,DEXORANGE 200ML,,SYRUP,,,,,,,,,,
1209,66682bdcd2a08931144c1cff,PHAR-D-042/,DEXMEDINE-2ML AMP,DEXMEDETOMIDINE,INJECTION,,SAMARTH PHARMA,,,,,,,,
1210,66682bdcd2a08931144c1cff,PHAR-D-043/,DIGECAINE SYP,,SYRUP,,,,,,,,,,
1211,66682bdcd2a08931144c1cff,PHAR-D-044/,DIGENE 170ML,,SYRUP,,,,,,,,,,
1212,66682bdcd2a08931144c1cff,PHAR-D-045/,DIGEPLEX 200ML,,SYRUP,,,,,,,,,,
1213,66682bdcd2a08931144c1cff,PHAR-D-046/,DIGEPLEX REDYMIX 200ML,,SYRUP,,,,,,,,,,
1214,66682bdcd2a08931144c1cff,PHAR-D-047/,DILANTIN 100ML,,SYRUP,,,,,,,,,,
1215,66682bdcd2a08931144c1cff,PHAR-D-048/,DILOSYN EXP.100ML,,SYRUP,,,,,,,,,,
1216,66682bdcd2a08931144c1cff,PHAR-D-049/,DIXIN SYP,,SYRUP,,,,,,,,,,
1217,66682bdcd2a08931144c1cff,PHAR-D-050/,DOLOPAR-125 60ML,,SYRUP,,,,,,,,,,
1218,66682bdcd2a08931144c1cff,PHAR-D-051/,DOLOPAR-250 60ML,,SYRUP,,,,,,,,,,
1219,66682bdcd2a08931144c1cff,PHAR-D-052/,DUPHALAC-150 ML,LACTULOSE SOLUTION,SYRUP,,ABBOT PHARMA,,,,,,,,
1220,66682bdcd2a08931144c1cff,PHAR-D-053/,DUPHALAC-250 ML,LACTULOSE SOLUTION,SYRUP,,ABBOT PHARMA,,,,,,,,
1221,66682bdcd2a08931144c1cff,PHAR-D-054/,DUPHALAC 450ML,,SYRUP,,,,,,,,,,
1222,66682bdcd2a08931144c1cff,PHAR-D-055/,DYGIPLUS SYP,,SYRUP,,,,,,,,,,
1223,66682bdcd2a08931144c1cff,PHAR-D-056/,DYRADE-M 100ML,,SYRUP,,,,,,,,,,
1224,66682bdcd2a08931144c1cff,PHAR-D-057/,DAENXIT TAB.,,TABLET,,,,,,,,,,
1225,66682bdcd2a08931144c1cff,PHAR-D-058/,D.V.T (S)STOCKINGS,,MISCELLANEOUS,,,,,,,,,,
1226,66682bdcd2a08931144c1cff,PHAR-D-059/,DALACIN-C,,TABLET,,,,,,,,,,
1227,66682bdcd2a08931144c1cff,PHAR-D-060/,DALANTIN TAB,,TABLET,,,,,,,,,,
1228,66682bdcd2a08931144c1cff,PHAR-D-061/,DANOGEN-100MG,,TABLET,,,,,,,,,,
1229,66682bdcd2a08931144c1cff,PHAR-D-062/,DANXIT TAB.,,TABLET,,,,,,,,,,
1230,66682bdcd2a08931144c1cff,PHAR-D-063/,DAONIL 5 MG,,TABLET,,,,,,,,,,
1231,66682bdcd2a08931144c1cff,PHAR-D-064/,DARIF 7.5MG TAB,,TABLET,,,,,,,,,,
1232,66682bdcd2a08931144c1cff,PHAR-D-065/,DAROLAC-IBS,,TABLET,,,,,,,,,,
1233,66682bdcd2a08931144c1cff,PHAR-D-066/,DART TAB,,TABLET,,,,,,,,,,
1234,66682bdcd2a08931144c1cff,PHAR-D-067/,DAXID 50MG,,TABLET,,,,,,,,,,
1235,66682bdcd2a08931144c1cff,PHAR-D-068/,DAZTOR 10,,TABLET,,,,,,,,,,
1236,66682bdcd2a08931144c1cff,PHAR-D-069/,DECOLIC,,TABLET,,,,,,,,,,
1237,66682bdcd2a08931144c1cff,PHAR-D-070/,DECOLIC-U,,TABLET,,,,,,,,,,
1238,66682bdcd2a08931144c1cff,PHAR-D-071/,DEFCORT 18MG,,TABLET,,,,,,,,,,
1239,66682bdcd2a08931144c1cff,PHAR-D-072/,DEFCORT 30MG,,TABLET,,,,,,,,,,
1240,66682bdcd2a08931144c1cff,PHAR-D-073/,DEFCORT 6,,TABLET,,,,,,,,,,
1241,66682bdcd2a08931144c1cff,PHAR-D-074/,DEFNALONE-6 MG,,TABLET,,,,,,,,,,
1242,66682bdcd2a08931144c1cff,PHAR-D-075/,DEFZA 30MG,,TABLET,,,,,,,,,,
1243,66682bdcd2a08931144c1cff,PHAR-D-076/,DEFZA 6MG,,TABLET,,,,,,,,,,
1244,66682bdcd2a08931144c1cff,PHAR-D-077/,DELISPRIN 150,,TABLET,,,,,,,,,,
1245,66682bdcd2a08931144c1cff,PHAR-D-078/,DELISPRIN 75,,TABLET,,,,,,,,,,
1246,66682bdcd2a08931144c1cff,PHAR-D-079/,DEPIN 10MG,,TABLET,,,,,,,,,,
1247,66682bdcd2a08931144c1cff,PHAR-D-080/,DEPIN 5MG,,TABLET,,,,,,,,,,
1248,66682bdcd2a08931144c1cff,PHAR-D-081/,DEPIN RETARD,,TABLET,,,,,,,,,,
1249,66682bdcd2a08931144c1cff,PHAR-D-082/,DEPLATT,,TABLET,,,,,,,,,,
1250,66682bdcd2a08931144c1cff,PHAR-D-083/,DEPLATT 150,,TABLET,,,,,,,,,,
1251,66682bdcd2a08931144c1cff,PHAR-D-084/,DEPLATT A 150MG,,TABLET,,,,,,,,,,
1252,66682bdcd2a08931144c1cff,PHAR-D-085/,DEPLATT A75,,TABLET,,,,,,,,,,
1253,66682bdcd2a08931144c1cff,PHAR-D-086/,DEPLATT-CV,,TABLET,,,,,,,,,,
1254,66682bdcd2a08931144c1cff,PHAR-D-087/,DERIPHYLIN OD 300,,TABLET,,,,,,,,,,
1255,66682bdcd2a08931144c1cff,PHAR-D-088/,DERIPHYLIN OD 450MG,,TABLET,,,,,,,,,,
1256,66682bdcd2a08931144c1cff,PHAR-D-089/,DERIPHYLLIN,,TABLET,,,,,,,,,,
1257,66682bdcd2a08931144c1cff,PHAR-D-090/,DERIPHYLLIN RETARD 150,,TABLET,,,,,,,,,,
1258,66682bdcd2a08931144c1cff,PHAR-D-091/,DERIPHYLLIN RETARD 300,,TABLET,,ZYDUS ALIDAC,,,,,,,,
1259,66682bdcd2a08931144c1cff,PHAR-D-092/,DAILIZER- FX8,,DISPOSABLE,,FRESENIUS KABI INDIA PVT LTD,,,,,,,,
1260,66682bdcd2a08931144c1cff,PHAR-D-093/,DEXONA TAB,,TABLET,,,,,,,,,,
1261,66682bdcd2a08931144c1cff,PHAR-D-094/,DEXORANGE (PED) 60ML,HEMATINIC OF IRON,SYRUP,,FRANCO INDIA LIMITED,,,,,,,,
1262,66682bdcd2a08931144c1cff,PHAR-D-095/,DFZ-6,,TABLET,,,,,,,,,,
1263,66682bdcd2a08931144c1cff,PHAR-D-096/,DIAMICRON XR MEX 500,,TABLET,,,,,,,,,,
1264,66682bdcd2a08931144c1cff,PHAR-D-097/,DIAMOX,,TABLET,,,,,,,,,,
1265,66682bdcd2a08931144c1cff,PHAR-D-098/,DIANORM TOTAL-60,,TABLET,,,,,,,,,,
1266,66682bdcd2a08931144c1cff,PHAR-D-099/,DICLOMOL,,TABLET,,,,,,,,,,
1267,66682bdcd2a08931144c1cff,PHAR-D-100/,DICLOPLUS TAB,,TABLET,,,,,,,,,,
1268,66682bdcd2a08931144c1cff,PHAR-D-101/,DIGENE TAB,,TABLET,,,,,,,,,,
1269,66682bdcd2a08931144c1cff,PHAR-D-102/,DIGEPLEX - T,,TABLET,,,,,,,,,,
1270,66682bdcd2a08931144c1cff,PHAR-D-103/,DILCONTIN XL120MG,,TABLET,,,,,,,,,,
1271,66682bdcd2a08931144c1cff,PHAR-D-104/,DILONA FORT TAB,,TABLET,,,,,,,,,,
1272,66682bdcd2a08931144c1cff,PHAR-D-105/,DILONA-MR,,TABLET,,,,,,,,,,
1273,66682bdcd2a08931144c1cff,PHAR-D-106/,DILONA SP,,TABLET,,,,,,,,,,
1274,66682bdcd2a08931144c1cff,PHAR-D-107/,DILZEM-30MG,,TABLET,,,,,,,,,,
1275,66682bdcd2a08931144c1cff,PHAR-D-108/,DILZEM-60MG,,TABLET,,,,,,,,,,
1276,66682bdcd2a08931144c1cff,PHAR-D-109/,DILZEM-90MG SR,,TABLET,,,,,,,,,,
1277,66682bdcd2a08931144c1cff,PHAR-D-110/,DILZEM CD 120MG,,TABLET,,,,,,,,,,
1278,66682bdcd2a08931144c1cff,PHAR-D-111/,DILZEM CD-90,,TABLET,,,,,,,,,,
1279,66682bdcd2a08931144c1cff,PHAR-D-112/,DIP-A TAB,,TABLET,,,,,,,,,,
1280,66682bdcd2a08931144c1cff,PHAR-D-113/,DITIDE,,TABLET,,,,,,,,,,
1281,66682bdcd2a08931144c1cff,PHAR-D-114/,DIUCONTIN-K 20/250,,TABLET,,,,,,,,,,
1282,66682bdcd2a08931144c1cff,PHAR-D-115/,DIVALIN-OD 250MG,,TABLET,,,,,,,,,,
1283,66682bdcd2a08931144c1cff,PHAR-D-116/,DIVALIN-OD 500MG,,TABLET,,,,,,,,,,
1284,66682bdcd2a08931144c1cff,PHAR-D-117/,DIXIN TAB,,TABLET,,,,,,,,,,
